,acc_max,gyro_max,acc_kurtosis,gyro_kurtosis,Label,lin_max,acc_skewness,gyro_skewness,post_gyro_max,post_lin_max,fall
1117,16.36097583,2.96989779,0.204516208,-1.290567553,STU,3.072661968,0.409037173,0.293728249,0.375103672,-0.010534574,0
1118,21.14499943,4.51205275,0.556428579,-0.748905346,STU,6.12662112,0.254116442,0.698819305,-0.046304866,1.014197962,0
1119,19.51184287,2.470990422,3.027201286,-1.025015358,STU,5.298612551,1.174783727,0.485032709,0.376403999,-0.041740777,0
1120,19.08363181,3.985868556,1.435331837,-0.308354938,STU,5.635535272,0.305225347,0.510445907,0.457387054,-0.083530684,0
1121,21.2822667,3.742212958,4.316176885,-0.967117837,STU,5.485712337,1.576179861,0.283023113,0.46693563,0.306795657,0
1122,22.83685002,6.890328124,0.944418182,-0.428063385,STU,9.408483266,0.598040451,0.723116236,5.898109725,8.01155125,0
1124,18.42335244,4.383502077,0.201900888,-1.052041194,STU,6.741389486,0.09371421,0.445547937,0.132737766,0.650191651,0
1125,19.03352166,2.563823125,1.435446548,0.129961152,STU,4.402531649,0.654873047,0.783443798,-0.52269392,0.764318266,0
1126,17.40913239,2.877089762,-0.160712588,-1.158970127,STU,3.879671778,0.217393067,0.177762268,0.043001044,-0.424376857,0
1127,18.043533,4.556800724,-0.436108637,-0.804982175,STU,2.644242965,0.099905166,0.304534123,-0.143417287,-5.382828341,0
1128,23.05643725,4.617966195,0.234627407,-0.016723164,STU,8.215510876,0.198308704,0.525016854,0.194896602,2.695686217,0
1129,14.61976243,0.553288996,1.49083109,-1.000176763,STU,1.300556147,0.596003866,0.234190865,-1.018560589,-0.929168447,0
1130,18.46996776,3.889120391,0.094043014,-0.788557383,STU,4.729146381,0.013597279,0.369459999,0.468255743,-1.568390034,0
1131,19.49415044,3.992452628,0.712684882,-0.580345781,STU,4.179021342,0.638048055,0.484234275,0.080101312,-1.670958518,0
1135,19.06744506,3.261671467,0.62333608,-0.129108364,STU,5.082689686,0.655030647,0.045827586,-0.019508371,0.583900159,0
1136,20.9394657,5.100292275,0.32914622,-0.846825988,STU,7.345314147,0.227197614,0.168159043,1.847243976,3.901970361,0
1138,19.50860652,4.615730374,-0.086726405,-0.969509738,STU,4.928624631,0.265676766,0.361209506,0.348145855,-0.847204865,0
1139,20.66894121,3.89766113,0.270823674,-0.449509622,STU,6.186654666,0.12192224,0.352037732,0.33254198,1.893403124,0
1140,18.14089005,3.779835106,0.335431313,1.152609974,STU,3.901567222,0.519246127,0.500314264,0.28030687,0.290749265,0
1142,18.83626313,6.052613684,-0.423986798,0.5243047,STU,6.506666383,0.00326296,0.650647283,1.329899309,1.86846146,0
1143,17.65470393,3.006962296,0.645294259,-0.144423122,STU,3.618762146,0.612068101,0.644546593,-0.084537158,1.571296612,0
1144,18.09719803,4.288740213,-0.537398208,-1.243124576,STU,7.351082492,-0.08955577,0.177811967,0.057205052,2.812674966,0
1145,20.7642211,4.298101618,-0.20564684,-1.063946773,STU,7.346269598,-0.011330088,0.197537011,0.500039188,2.387772814,0
1146,23.56251321,4.869314427,1.740962403,-1.142034347,STU,8.378122079,0.755070632,0.444040451,0.211611979,3.591148641,0
1148,19.91377423,4.680790769,0.791917268,-0.665244549,STU,6.058029055,-0.004957888,0.26643287,0.361481638,1.410557004,0
1150,19.59093166,3.572803524,1.524194521,-1.363873044,STU,5.331899247,0.666680863,0.117264871,0.566326514,1.751395795,0
1154,25.78380047,3.98346857,2.15995105,-0.687640845,STU,9.889270321,0.923526971,0.530056617,-0.073876675,1.994450601,0
1155,21.63448936,3.153429866,1.891194349,-0.711860479,STU,6.228448726,1.082703307,0.529928884,-1.691052435,-0.235224043,0
1156,17.57509704,3.649472902,-0.106789369,-1.186643118,STU,3.910964344,0.369897204,0.407238338,-0.080478932,0.58278332,0
1157,18.5351225,3.144070393,0.626666344,-1.088160282,STU,4.882687221,0.111517028,0.113970698,-0.334866517,-0.166828529,0
1158,16.0926376,1.996919892,1.670339731,-0.19864607,STU,3.258394426,0.649933082,0.663265295,0.169292696,1.382003841,0
1159,17.02564568,2.996258086,0.932534013,-1.100692207,STU,2.557159241,0.756704597,0.235121239,0.044478729,-1.667118375,0
1160,18.26219827,3.500135602,0.995016553,-0.686031522,STU,4.539562708,1.004372474,0.421141788,0.640569282,1.910518808,0
1161,20.25555881,2.929617584,0.333560984,-0.787135941,STU,7.72707712,0.187680922,0.355894008,-0.713829901,3.82906371,0
1162,20.76794671,3.866889752,0.273590139,-0.837774316,STU,5.914528329,0.456660754,0.575178335,-0.437508619,1.664759376,0
1163,18.85706819,2.819606037,2.021207573,-1.058204624,STU,5.463550276,0.99226099,0.531122335,0.54910871,1.312124626,0
1165,19.30895312,2.500732445,1.979980862,-0.696815824,STU,4.584366635,0.907951807,0.367259198,-0.235598082,2.606918148,0
1166,18.37249892,3.726238795,-0.049382819,-1.120811582,STU,8.352531545,-0.263530758,0.165629232,0.550382664,2.209037511,0
1167,17.08564805,3.936385063,-0.406300946,-1.259684839,STU,3.446044027,0.171242926,0.046545114,0.722153337,0.225942893,0
1168,18.22784434,3.366605575,0.51553919,-0.417704348,STU,4.0360198,0.195485102,0.496271276,0.544150956,0.484001769,0
1169,24.60367873,6.127781161,0.751316784,0.018126627,STU,7.756582646,0.45839532,0.651005933,-0.063953084,-1.500232618,0
1170,20.07953596,4.770095312,0.020740788,-1.087583253,STU,6.476274887,0.344869788,0.311172235,0.243046303,0.995052888,0
1171,16.47358729,3.399185057,0.309539044,-1.003731505,STU,3.933174272,-0.011070175,0.145114146,-0.00723025,0.327220065,0
1173,21.19793213,10.67509651,-0.105839378,5.061435411,STU,11.09444172,0.044985957,1.990920178,0.28412672,3.031083846,0
1174,19.00203616,3.651007077,0.081440768,-0.047004747,STU,8.653164759,0.352404066,0.297931097,-1.190419505,3.322314492,0
1175,15.97667057,3.593436642,-0.02483065,-0.115722491,STU,3.618672952,0.279499244,0.667971195,-0.41541921,1.695336487,0
1176,21.97235581,8.580023769,0.10684183,4.199751524,STU,10.58665716,0.116444375,1.40700632,6.538284957,7.532549372,0
1178,15.49356256,1.532326573,2.073305128,-0.738549591,STU,2.028512206,0.897089131,0.213282372,-0.086510107,0.076050811,0
1179,20.61824583,3.864786609,0.958536068,-1.010667178,STU,6.022469622,-0.000293062,0.564051204,0.758487935,3.568063097,0
1181,19.33613392,5.072320425,-0.116658369,-0.992407643,STU,6.33712398,0.097294656,-0.011493943,-0.154771816,0.426085798,0
1182,19.24383878,3.646862548,0.315989043,-1.020807435,STU,5.255712865,0.355473958,0.510464969,0.570620885,1.534355368,0
1183,22.16066862,3.853963661,0.539002242,0.380640716,STU,6.519273436,0.209118919,0.798368052,-0.674903969,0.171612367,0
1185,21.80610244,6.795445361,-0.2858688,1.425639522,STU,6.877506289,0.231673615,0.971419521,3.504625649,1.959298563,0
1186,21.7438863,4.007621759,0.827619481,-0.935565909,STU,6.977265172,0.75905134,0.297033466,-0.00363163,-0.210985163,0
1187,19.81104767,2.989628554,3.041420866,-0.924003903,STU,4.822747171,1.176937449,0.346303243,0.240448904,-0.468882323,0
1189,22.04709218,4.965610952,1.001039337,2.10550515,STU,7.06085964,0.344829865,0.934381356,1.227015051,0.399346031,0
1190,19.5079029,4.832649974,-0.089980823,-1.055416618,STU,7.860728237,0.217286016,0.011696117,-0.283534604,1.508941791,0
1191,18.3514491,3.254002894,0.294665803,-0.306583651,STU,4.480508474,-0.07639592,0.48908732,0.591176525,0.461812361,0
1192,19.91214714,3.570293445,0.34958993,-1.020979296,STU,6.090846413,-0.086374209,0.134624042,0.41722548,-0.725406396,0
1193,21.6903754,8.271588124,-0.212637998,-0.209950907,STU,6.90366929,0.172962307,0.680573661,0.642897427,-0.965361366,0
1194,22.28554404,1.887546521,1.450640146,0.648258345,STU,7.031862277,0.780947915,0.6924783,-2.650775582,0.238700997,0
1195,20.24975472,4.318925436,0.669700004,-0.304986729,STU,6.588070182,-0.203535614,0.272298987,0.530911414,2.065359029,0
1196,19.08696538,4.780308656,-0.162157982,-0.910676763,STU,7.003786727,0.205490812,0.117232493,-0.023703076,0.840597704,0
1197,22.75016072,4.511986353,0.479175627,0.27660333,STU,6.529552346,0.360251563,0.701183809,-0.938938164,-1.627593186,0
1198,19.01388364,4.810780733,-0.093339898,-0.644068906,STU,7.449650908,0.100413962,0.31899192,0.256414927,1.252429567,0
1199,17.62022549,3.205180889,1.898356818,1.875676377,STU,3.830920768,0.775733646,1.108037716,1.396615095,0.452430591,0
1200,26.13355928,4.369599449,2.15246307,-0.895722894,STU,8.875299459,0.962299216,0.261224924,0.713259436,-1.451108001,0
1201,18.19178057,3.356504474,1.32550059,-0.817760123,STU,3.981690847,-0.023498538,0.685929756,0.15218415,-0.342862444,0
1202,17.9967083,4.416505663,0.794579919,-0.465906457,STU,3.230217446,-0.183098998,0.328102838,-0.736945974,-0.836872412,0
1203,18.98357068,5.830415175,0.383597967,-0.697141766,STU,8.316421066,0.140073452,0.67732169,0.396964249,-1.312102794,0
1205,16.32162324,4.669130666,-0.318023796,-0.77953359,STU,3.419393337,0.054943012,0.417263182,0.652846607,0.293047791,0
1206,17.87202114,4.718182453,-0.038160348,-1.041886622,STU,6.868362772,-0.011224059,0.180479724,0.645618136,-0.196412647,0
1207,18.92318,4.259808708,0.160507445,0.273518371,STU,7.930207587,0.059243495,0.636662391,0.480830264,0.310253756,0
1209,20.46734262,4.122329977,1.740973355,-0.34096394,STU,5.41022505,1.139391142,0.595329905,-0.670996492,2.549873936,0
1210,19.90197188,3.38743936,2.387470289,-0.553095176,STU,6.025950075,0.35439925,0.399998964,-0.576435023,-0.091430322,0
1211,22.90322986,7.584915683,-0.408612596,3.84592312,STU,9.334799881,0.151681882,1.245325633,2.069888808,2.153783775,0
1212,19.65561463,3.860755263,1.41206671,-0.832030035,STU,5.202949031,0.996019607,0.507810043,0.301324922,0.241724172,0
1213,23.97054265,3.944099896,2.897570778,-0.136024563,STU,6.413310384,1.053962565,0.528454451,-0.464292188,-0.8190815,0
1215,24.07596282,6.15468258,-0.742195648,-0.507875285,STU,8.346777215,0.057825673,0.440274675,-0.544009306,0.388661172,0
1217,21.90070418,3.87243326,0.492030975,0.122948927,STU,8.304419689,0.120527341,0.714288315,-0.675201955,1.245423617,0
1219,24.29365564,10.68617334,-0.747779636,3.967952666,JOG,19.20884599,0.487975086,1.490128344,2.869118553,7.854235713,0
1221,22.72107237,12.0510337,-0.499654509,4.683214696,JOG,11.34354652,0.39452429,1.692767702,0.115579996,0.157349794,0
1222,23.69121918,10.15154953,-0.70701635,3.013446788,JOG,11.36388089,0.212674868,1.519070513,1.56683817,-1.2699142,0
1223,25.68238408,6.506837656,-1.08868139,1.43717828,JOG,8.659790351,0.266937738,0.796249688,0.198747325,-2.472383621,0
1225,25.85775981,7.081658973,-1.125780229,3.55225293,JOG,13.05530431,0.097539712,1.294765817,-0.228549255,-0.348451926,0
1226,20.71366908,2.719505996,-0.920878227,-0.666778481,JOG,6.827033532,0.077540367,0.299014957,-0.371955062,1.598452822,0
1227,25.95721989,5.886780741,-1.076559903,-0.777179274,JOG,8.18902878,0.330755562,0.080034331,0.028642337,0.34377291,0
1228,23.99448878,7.025039335,-1.357006789,1.014812168,JOG,10.10023624,0.177767058,1.02197206,0.301455101,0.692386635,0
1229,22.593499,6.695061108,-0.484564307,0.721286779,JOG,10.3134435,-0.116003741,0.379728145,-0.274396595,2.107417657,0
1231,23.06670785,6.054268221,-1.297441617,-0.077432882,JOG,8.842492363,0.088845321,0.598336314,-0.387648332,-3.678313146,0
1232,27.69723425,7.150124453,-0.863132436,-0.156192488,JOG,10.14205524,0.445124876,0.579698365,-0.291653002,-1.906601378,0
1233,23.23462185,9.539007688,-0.671047439,3.876313079,JOG,8.898222685,0.175181293,1.614610191,-0.970516037,-2.64497369,0
1234,24.24712478,8.375739427,-1.100389578,-0.744017689,JOG,12.211654,-0.027195845,0.091227516,0.810467879,-2.78360177,0
1235,24.18629943,5.042824645,-0.919156021,-0.567527464,JOG,9.582489316,0.288644546,0.329970235,-1.244630902,1.879753553,0
1237,22.49915218,5.626798048,-1.285751103,-0.550974361,JOG,12.53857195,0.01539601,-0.308944194,0.026443173,3.80625023,0
1238,21.46968193,5.520370832,-1.529650063,-0.173830991,JOG,9.103122242,0.111829098,0.571973138,0.443149447,1.172451323,0
1239,25.84221456,8.619906891,-1.480269681,0.04688945,JOG,11.2844433,0.198372632,0.312832726,1.277580479,2.680422936,0
1240,22.43489673,4.554219519,-0.478747696,0.790872976,JOG,9.135282349,0.086126462,0.707588785,0.06686312,-1.139599345,0
1241,23.60513607,5.201269182,-1.282757311,-0.894381618,JOG,11.07944949,0.177165848,-0.038907125,0.515287454,-2.303594119,0
1242,21.8482993,8.044198562,-1.58666917,2.147722562,JOG,9.512779772,0.172759254,1.268140086,0.453658865,4.098139683,0
1243,25.179175,8.12481822,-1.334904413,1.083120111,JOG,9.560863358,0.052258225,0.911311584,0.752142103,-0.958560875,0
1244,23.31724764,6.718247592,-1.059843692,-0.09685425,JOG,9.324197379,0.287671479,0.410441759,1.260657837,-0.881069075,0
1246,27.67883687,7.989395126,-1.224044692,-0.209606469,JOG,9.506975086,0.237254456,0.481543527,0.853608018,-0.270042087,0
1247,22.43991568,8.756646477,-1.090727573,0.800050074,JOG,12.39728911,0.076201368,1.060170772,3.327370788,5.807440475,0
1248,23.95978851,5.72230398,-1.110725731,-0.261798098,JOG,10.41858206,0.298133975,0.596430048,-0.908056898,1.463593593,0
1249,27.30413918,8.847419129,-0.340736143,0.17828017,JOG,11.70795551,0.502106721,0.727719839,-4.93974529,-0.599640091,0
1250,25.30543622,7.53851296,-1.063442814,-0.811670407,JOG,14.60551664,0.105716007,0.265858854,0.823353374,4.741124266,0
1252,22.92502356,5.938274689,-1.10235221,0.827818038,JOG,10.54396283,0.286553971,0.749050917,-0.311994854,2.10712605,0
1253,21.24745092,5.580298261,-1.308883004,-0.800379284,JOG,7.929462496,-0.018578878,0.112372278,-0.443183144,-1.9229753,0
1254,27.62359713,7.296847539,-0.771446214,-0.777611079,JOG,10.70538041,0.3763601,0.184915338,1.677705703,-1.89434178,0
1255,29.29176672,9.139337714,-1.281954757,-0.324620951,JOG,18.84808265,0.004138634,0.396116627,0.244495544,6.267835462,0
1256,24.08666474,4.72061179,-1.431218287,-0.001366847,JOG,9.760871739,-0.026281791,0.269865601,-0.858416824,-2.771774329,0
1258,21.30832288,3.605101258,-1.261595729,-0.01845086,JOG,8.481842854,-0.014204128,0.310641105,-1.124283534,0.614854702,0
1260,23.49339245,5.302815238,-1.042136937,-0.746482975,JOG,9.507363378,0.38116665,0.128482747,0.156480691,1.066025864,0
1261,21.19912735,6.594759056,-0.570758695,-0.476875985,JOG,11.12310055,0.083485787,-0.019513105,1.313743536,2.722552787,0
1263,24.47952715,5.936465585,-1.071507816,-0.843312741,JOG,11.13070734,0.138985785,-0.133749753,0.756464169,2.916541165,0
1264,24.51354609,6.1663234,-1.321168206,-0.633318668,JOG,11.94844396,0.228237721,0.354164289,0.558959917,2.084231487,0
1265,29.35481863,8.605014677,-1.113107431,0.284708584,JOG,13.41737357,0.211067332,0.642212169,-1.184312007,-1.566841718,0
1266,26.65203954,8.213592369,-1.037957723,-0.628824894,JOG,12.80738658,0.332757636,0.357792066,0.081623202,-0.421433947,0
1267,23.36691503,4.711733651,-1.385818552,-0.561610519,JOG,10.76443927,0.138622582,0.191115803,0.040606932,2.626949527,0
1268,28.53335792,11.28541155,0.246139516,2.784267236,JOG,10.20103965,0.931576464,1.602163003,-2.837983667,-1.372723482,0
1269,26.30394057,4.857733852,-1.080779845,-0.682753309,JOG,11.37060848,0.036653536,0.270795869,0.494576403,2.812432974,0
1272,24.99285,5.017796951,-1.530103479,-0.773717298,JOG,8.833240741,-0.015249935,0.078960322,0.76074446,0.812578474,0
1273,23.6997275,4.74646472,-1.317240261,-0.205264818,JOG,11.04440661,0.154929749,-0.46016009,0.678499949,1.173578717,0
1274,23.30072951,5.940152307,-1.406925198,0.537992976,JOG,9.034725385,0.139165097,0.609823709,0.249074846,0.023730255,0
1278,24.44895871,11.55998946,-0.66950652,3.979320211,JOG,12.56560196,0.012561744,1.633391689,-0.832582468,2.743795667,0
1279,27.25163392,8.422315634,-1.332243659,0.284134226,JOG,14.49262679,0.116172309,0.64969148,1.252774925,3.135873168,0
1280,24.99377784,11.63127247,-1.175076528,2.450054135,JOG,12.68155304,0.035852566,1.469936083,0.056627172,0.554723358,0
1282,27.15863005,5.815103962,-0.862303828,-0.711697864,JOG,11.86368426,0.463991875,0.285247965,-1.122226028,-2.802383463,0
1283,22.07398892,6.326364832,-1.344888424,-0.865859817,JOG,8.03902981,0.209126461,0.20951412,0.550862285,0.017839545,0
1284,25.86282918,13.44494256,-1.095823499,-0.295740369,JOG,15.34857593,-0.107333279,0.435964551,3.385690615,-0.635800858,0
1285,25.44557487,5.333563853,-1.169653461,-0.326709761,JOG,10.68142712,0.16840855,0.398617479,-0.492864511,-1.17909354,0
1286,23.34076264,6.685613613,-1.105634813,-0.255750738,JOG,10.98006236,0.089587454,0.51980477,1.169813435,1.899697108,0
1287,24.450205,8.31052517,-1.051331448,-0.073123821,JOG,14.78502247,-0.383396501,0.116399681,-1.042926695,0.009552578,0
1289,25.82722307,6.53522248,-1.412055016,-0.772578742,JOG,11.57433495,0.104541819,0.055084309,1.452795204,1.012618152,0
1291,22.00111816,5.424844436,-1.019283169,1.054053913,JOG,7.34656379,0.241291187,0.973690525,-1.228315819,0.836809576,0
1292,26.35365768,6.598825782,-1.192632753,-0.412209944,JOG,15.79760712,0.263788915,0.437637566,-0.246988083,4.673193315,0
1293,23.61103287,5.314361699,-1.409985235,-0.009159235,JOG,15.00202829,-0.028991087,0.192606813,-2.292785852,3.594953938,0
1294,25.91756765,9.120068789,-0.492901916,0.004602057,JOG,10.37240121,0.357026406,0.670322062,0.908720088,0.191463665,0
1295,25.09557621,6.707441569,-1.131340913,-0.228426952,JOG,9.28975781,0.288642146,0.360741287,0.253789659,0.637572735,0
1296,22.26630064,6.130083492,-1.307526353,-0.547096938,JOG,12.13939715,-0.015153752,-0.161787266,0.045938919,2.64191441,0
1297,24.22281104,7.577394907,-1.095238693,0.154054012,JOG,15.3459972,-0.03965121,0.246672449,1.455966897,2.041950228,0
1299,21.8816146,3.790580937,-0.923636851,0.330939206,JOG,9.215631583,0.310878321,0.176302832,-1.194910416,-2.385558035,0
1301,23.65271599,6.805855474,-1.027746197,0.665117128,JOG,9.768631584,0.109348896,0.758906444,0.186023044,1.738234676,0
1302,27.11503161,8.570930504,-0.869375831,2.328909494,JOG,12.76209648,0.323746827,0.917529705,1.359244678,1.9787307,0
1303,28.15851571,10.49988976,-0.930169297,0.338275924,JOG,13.03962929,0.266499839,0.751135286,0.206981029,5.755485103,0
1304,25.91791005,11.34781484,-0.996786717,0.637958269,JOG,16.89830062,0.199294357,0.808652252,3.385675087,1.724882624,0
1305,25.99232274,8.263715942,-1.100246497,-0.531045724,JOG,12.01806828,0.255055153,0.215467288,-1.730686059,0.041000717,0
1306,25.84121711,7.362997554,-0.777622233,1.478115608,JOG,8.610751414,0.426399967,0.876414637,-0.657303499,-0.859794582,0
1307,23.2814393,5.995612576,-1.195851329,-0.932859111,JOG,12.00355618,0.081427126,0.019810847,-0.914038294,-0.299492614,0
1309,23.89744913,8.825287344,-0.819095556,0.861781367,JOG,12.87088814,0.109082919,0.715891801,2.143785888,-0.718800486,0
1310,24.61956794,9.83481214,-1.46323705,-0.017263053,JOG,11.0298616,0.091568953,0.174629502,1.607025258,0.537059926,0
1311,22.20962218,5.459089298,-1.557482441,-0.08582043,JOG,8.867322101,0.106701619,0.55080949,1.500559933,1.877930375,0
1312,22.02262324,4.911186012,-1.233242289,1.888119459,JOG,5.614352709,0.225223409,1.115113723,-0.72997444,-1.295571963,0
1313,26.2328226,7.10114198,-1.347581675,-0.006728743,JOG,11.64845291,0.099085924,0.615039694,2.128937005,-1.685338752,0
1314,24.45886554,5.080472331,-0.800710336,0.781190649,JOG,10.75261619,0.323424237,0.775873006,-0.555560029,0.95453722,0
1315,24.3602738,9.770543945,-1.21189098,1.857609395,JOG,13.63800339,-0.043268038,1.017310402,2.150867982,2.056253439,0
1316,26.70943373,9.943198474,-0.965635172,1.939709572,JOG,11.74733082,0.423139217,0.815678566,1.730918786,1.888455844,0
1317,27.32702335,7.601635137,-1.282662896,0.876992085,JOG,12.13620272,0.17592529,0.974157814,2.029548186,-0.423522001,0
1318,24.43602215,5.890686631,-1.490341103,0.937884985,JOG,7.690980843,0.294162671,0.816088125,-0.195916731,-1.759811976,0
1320,24.3718906,8.964384616,-0.832868016,2.119201953,JOG,15.78497991,0.358238431,1.236414542,1.252244637,5.865496604,0
1321,24.8546299,4.685850479,-0.74709661,-0.704008114,JOG,12.39872011,0.361277836,0.242468208,0.060500191,-0.433447973,0
1322,26.13218395,7.006292698,-0.962347491,0.201074987,JOG,10.98854948,0.219105003,0.303425126,-1.789763598,-0.222262452,0
1323,25.60298619,8.614585757,-1.211531499,-0.20233154,JOG,13.78499185,-0.10797374,0.539495943,-2.912545946,-2.436764022,0
1324,26.34633152,7.881456456,-0.733885304,-0.198609777,JOG,10.92868746,0.557111749,0.250582955,1.722227857,0.21930726,0
1325,27.43397986,7.812216567,-1.098364783,-0.372628578,JOG,13.86141396,-0.065378655,0.325553675,-1.64278477,2.717850856,0
1328,23.71700072,5.202392616,-0.875092056,-0.540395624,JOG,8.528496144,0.524862313,0.169929414,0.613113131,-1.071756412,0
1329,23.09972299,6.702428959,-1.133962459,-0.630882156,JOG,13.10101142,0.245432426,0.056981555,-0.000796301,3.593653069,0
1330,23.01488729,7.794726437,-0.759684955,0.507302985,JOG,6.930473859,0.379863253,0.590511253,2.720901011,-1.089086268,0
1331,24.27572778,6.435561819,-1.395100635,-0.457856776,JOG,11.2378249,0.063976473,0.123823775,-0.381485181,2.227822007,0
1332,27.14437126,10.8313154,-1.312488078,7.550358022,JUM,12.14778763,0.613943968,2.346321028,1.143463347,0.912403154,0
1334,21.52108474,4.577797786,-1.614719214,4.338261803,JUM,8.214988812,0.347599822,1.554905498,2.229268135,1.533044038,0
1335,23.88790258,6.810025924,-1.289994735,3.635066478,JUM,12.31552408,0.667634821,1.432972596,1.238852277,1.423877284,0
1336,23.14513311,3.832494796,-1.379629705,0.749222859,JUM,8.435669889,0.310785097,0.757353966,0.695245106,0.934473552,0
1337,21.28321277,4.981056258,-1.743347368,3.760298062,JUM,7.681352027,0.172222869,1.659271455,0.142609559,0.952030036,0
1339,25.64836452,4.236674661,-0.875605878,1.304018917,JUM,8.203622055,0.826643816,0.924031959,0.6595953,0.841460576,0
1341,21.71609419,2.753102152,-1.527708367,2.967421633,JUM,6.468375058,0.428630949,1.259336808,-1.313840876,-0.234631127,0
1342,24.54498773,5.445649496,-1.373931454,1.180958045,JUM,13.95123565,0.060152728,0.956874606,0.527910804,4.060801074,0
1343,27.09812841,6.715347142,-1.389978853,1.884381007,JUM,11.80623335,0.457710934,1.113210979,-0.235176352,0.968647125,0
1344,27.90431609,6.566745153,-1.286937036,2.4218116,JUM,11.09134572,0.482836529,1.156761917,1.158442994,3.670782465,0
1345,22.68534184,8.688019112,-1.296616827,3.445645732,JUM,10.2101615,0.503210671,1.665307676,2.251283787,1.653825688,0
1346,21.6835287,3.716874845,-1.505030676,-0.780155543,JUM,8.175336768,0.513968304,0.2976263,0.529158618,0.996932342,0
1347,26.69506671,3.488269634,-1.040911911,-0.814431186,JUM,10.79451559,0.665172279,0.204453983,0.01212099,0.930211091,0
1348,23.15133214,9.719612199,-1.50164404,4.061971515,JUM,10.19795198,0.17443814,1.596794423,3.513373842,0.236288951,0
1349,24.09866791,5.184566632,-1.086353831,3.645249026,JUM,8.841370446,0.545274558,1.336216296,-0.58379442,0.446459498,0
1350,26.25897595,10.13913025,-1.197147032,7.1820229,JUM,13.93968438,0.485474683,2.069536951,1.830875498,2.177946111,0
1351,21.55712856,2.842878043,-1.28576551,0.330392355,JUM,8.273153235,0.458539815,0.729580682,-0.093355786,0.84091647,0
1352,27.11552565,9.891302012,-0.975048221,5.330157364,JUM,9.394582119,0.655567423,2.102319064,0.272011125,-0.462198446,0
1354,27.00208759,7.132979546,-1.125323253,9.509180727,JUM,10.0411308,0.721229603,2.408625036,1.251906281,-0.23938179,0
1355,28.14845074,4.70661396,-1.179185882,2.682880194,JUM,9.464955908,0.567484775,1.418130391,-1.467225085,0.230478685,0
1357,23.03192474,2.628497703,-1.374112121,1.911333986,JUM,7.859833626,0.627016752,0.809191077,-0.575983029,-1.321844335,0
1358,21.19814212,2.592572617,-1.456702072,0.494879517,JUM,7.628738831,0.058209569,0.321062709,-0.208704766,0.81632613,0
1360,27.13288177,3.531062177,-1.434956247,2.589205559,JUM,7.513303365,0.439404393,1.320350824,-1.533422219,-1.264832667,0
1361,24.65742182,5.19600185,-0.782022095,0.929398166,JUM,8.966690728,0.472450199,0.785808542,-2.371078811,0.336249469,0
1362,24.6128181,7.20248797,-1.346328186,2.554599186,JUM,9.196947314,0.320928726,0.769856182,3.519093616,-0.459093715,0
1364,23.37959701,6.381592804,-1.125412387,3.527769015,JUM,8.683323131,0.74175511,1.572802789,0.654659579,-0.282235887,0
1365,23.27652559,5.239331574,-1.470278544,1.603875884,JUM,9.529688369,0.430891766,1.096212033,0.434901214,1.695768278,0
1367,23.14659603,4.12324033,-1.458981331,0.522151395,JUM,7.38910949,0.207423916,0.790755655,1.385477556,-0.061213935,0
1368,23.98409774,8.820314977,-1.379552254,4.741985773,JUM,11.10395004,0.494885117,1.720966729,4.343723624,4.126265174,0
1369,24.25982932,2.052623956,-1.128872856,0.902160178,JUM,7.572710814,0.624924026,0.891260905,-1.28033825,-1.586427539,0
1370,26.96480483,5.016991272,-1.185952919,3.177076859,JUM,12.65602906,0.242516083,1.318107597,-1.906918174,-1.16867746,0
1371,22.88651818,8.113776292,-1.50552007,3.945037351,JUM,9.997499588,0.46773945,1.83175509,1.997049011,0.353688947,0
1374,22.71631983,2.118933383,-1.269992244,-0.566298827,JUM,7.220691757,0.564391301,-0.049386427,0.537447159,1.033862391,0
1376,22.04447112,3.082217637,-1.620371158,6.995424641,JUM,8.039412555,0.071167668,1.907644991,-2.965406842,0.226636563,0
1378,25.36245995,12.01829075,-1.489555325,6.843878723,JUM,15.19368722,0.533151101,2.274885005,3.973224325,4.516620567,0
1381,27.8720097,3.422930827,-1.038618325,1.393108895,JUM,7.652305662,0.615581626,0.935041129,0.128139441,0.372188347,0
1382,25.89057391,2.693067895,-1.215762481,0.477449527,JUM,7.362811562,0.417747871,0.677244604,-0.178749367,-0.097088533,0
1383,26.75474972,4.30492427,-1.259346618,-0.2258054,JUM,11.91941199,0.453133644,0.445182927,0.581497602,2.901175315,0
1384,24.90015479,3.325122453,-1.176257542,0.841106802,JUM,10.08568342,0.722548491,0.882922306,-0.206835363,2.740590036,0
1385,23.08599517,13.93981712,-1.292621655,16.91343146,JUM,11.43370897,0.013436518,3.126630935,8.793478174,2.656082321,0
1386,27.67493493,11.26523978,-1.046027381,6.160293811,JUM,11.88759919,0.52190891,1.915310995,0.329629504,-0.362305751,0
1387,24.48225629,2.617060935,-1.129973815,0.269609089,JUM,7.936844311,0.569752049,0.382580904,-0.816509358,1.472578523,0
1388,22.82733654,3.590995208,-1.318661982,0.690872225,JUM,8.064826022,0.448671477,0.879112112,-0.120962071,-1.472188312,0
1389,27.4298688,5.806898174,-0.991541192,1.69968419,JUM,10.31932825,0.657800461,0.978320417,-0.199168518,0.160483309,0
1390,25.79178335,5.087174952,-1.076418388,4.417224387,JUM,11.67817071,0.490032758,1.746788379,0.315732677,-0.027018916,0
